,Restaurant Name,Country Code,City,Longitude,Latitude,Major Cuisines,Average Cost for two in rupees,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Address
8507,27 Grills,1,Noida,77.32838832,28.57445006,North Indian,600.0,No,Yes,No,2,3.3,Orange,Average,159,"Shop 27, D Block Market, Sector 27, Noida"
8508,China Hot Pot,1,Noida,77.32827835,28.57456872,Chinese,400.0,No,No,No,1,3.0,Orange,Average,6,"D Block Market, Sector 27, Noida"
8509,Himalaya Momos & Roll,1,Noida,77.324321,28.5735123,Chinese,200.0,No,No,No,1,2.7,Orange,Average,15,"Lakhi Ram Market, Near Sabji Mandi, Sector 27, Noida"
8510,Hungry House Pizzas & More,1,Noida,77.32837792,28.57444329,Pizza,600.0,No,Yes,No,2,3.4,Orange,Average,79,"Shop 28, D Block Market, Sector 27, Noida"
8511,Khana Khajana Da Dhaba,1,Noida,77.3245817,28.573916,North Indian,450.0,No,No,No,1,2.9,Orange,Average,5,"20 & 21, Atta Subzi Mandi, Maa Shakumbhari Market, Sector 27, Noida"
8512,M.P. Chole Tikki Wala,1,Noida,77.32828371,28.57457078,Street Food,150.0,No,No,No,1,3.0,Orange,Average,10,"Block D, Sector 27, Noida"
8513,Maa Vaishno Shudh Bhojnalaya,1,Noida,77.3245004,28.5737086,North Indian,250.0,No,No,No,1,3.1,Orange,Average,8,"27, Subzi Mandi Market, Sector 27, Noida"
8514,More Than Caf��,1,Noida,77.3282646,28.57438086,Fast Food,400.0,No,No,No,1,3.0,Orange,Average,5,"Shop 26, Sector 27, Noida"
8515,Public Cafe,1,Noida,77.32841983,28.57439941,Fast Food,450.0,No,Yes,No,1,2.6,Orange,Average,13,"Shop 29, D Block Market, Sector 27, Noida"
8516,Sadda Taste,1,Noida,77.32803628,28.57187929,North Indian,450.0,No,No,No,1,3.1,Orange,Average,12,"Sector 27, Noida"
8517,Sati Restaurant,1,Noida,77.3243658,28.5734717,North Indian,200.0,No,No,No,1,3.2,Orange,Average,12,"Likhi Ram Market, Atta, Near Subzi Mandi, Sector 27, Noida"
8518,Super Cake Shop,1,Noida,77.32451957,28.57346898,Bakery,300.0,No,Yes,No,1,2.8,Orange,Average,8,"E-285, Near Atta Market, Sector 27, Noida"
8519,Uncle's Punjabi Rasoi,1,Noida,77.3245902,28.5737171,North Indian,400.0,No,No,No,1,2.9,Orange,Average,7,"11 & 12, Shakumbari Sabzi Market, Behind SABMALL, Atta Peer, Sector 27, Noida"
8520,Yours Deliciously,1,Noida,77.3235133,28.5737946,Street Food,350.0,No,No,No,1,2.9,Orange,Average,4,"45, 2nd Floor, Sab Mall, Sector 27, Noida"
8521,Captain Curry,1,Noida,0.0,0.0,North Indian,400.0,No,Yes,No,1,3.6,Yellow,Good,19,"D 9A/13,D Block Market, Sector 27, Noida"
8522,Oh My Scoop!,1,Noida,77.3283169,28.57453721,Ice Cream,200.0,No,No,No,1,3.5,Yellow,Good,23,"Shop 24, Block D-9A Market, Sector 27, Noida"
8523,Reena Restaurant,1,Noida,77.3242109,28.5736246,Chinese,400.0,No,No,No,1,3.5,Yellow,Good,57,"Dharam Market, Behind Sab Mall, Atta Market, Sector 27, Noida"
8524,Delight Food,1,Noida,0.0,0.0,Italian,300.0,No,No,No,1,0.0,White,Not rated,2,"Shop 26, D Block Market, Sector 27, Noida"
8525,Hungro,1,Noida,0.0,0.0,North Indian,150.0,No,No,No,1,0.0,White,Not rated,1,"Indra Market, Sector 27, Noida"
8527,Shri Adarsh Kulfi,1,Noida,77.323603,28.5738031,Desserts,150.0,No,No,No,1,0.0,White,Not rated,1,"Ground Floor, Sab Mall, Sector 27, Noida"
8528,Simla Bakery,1,Noida,77.32458428,28.57350873,Bakery,150.0,No,Yes,No,1,0.0,White,Not rated,1,"Atta Market, Sector 27, Noida"
8529,Swad E Punjab,1,Noida,77.32455846,28.57394362,North Indian,300.0,No,No,No,1,0.0,White,Not rated,0,"E 20-21, Sabji Mandi Market, Behind Sub Mall, Sector 27, Noida"
8530,Vishnu Ki Rasoi,1,Noida,77.3282696,28.5746025,North Indian,250.0,No,No,No,1,0.0,White,Not rated,0,"D Block Market, Sector 27, Noida"
8531,Pizza Hut Delivery,1,Noida,77.328325,28.5775482,Italian,800.0,No,Yes,No,2,2.3,Red,Poor,62,"5-10 & 12, Parsvanath Plaza, G Block, Sector 27, Noida"
8532,Wah Ji Wah,1,Noida,77.32809763,28.57433905,North Indian,500.0,No,Yes,No,2,2.0,Red,Poor,74,"Shop 1, D Block Market, Sector 27, Noida"
8533,Chawla's Chic Inn,1,Noida,77.3331573,28.5711016,North Indian,600.0,No,Yes,No,2,2.8,Orange,Average,58,"2, Alaknanda Market, Sector 28, Noida"
8534,Grill Point,1,Noida,77.3330621,28.5714962,Fast Food,200.0,No,No,No,1,3.2,Orange,Average,20,"Alaknanda Shopping Complex, Sector 28, Noida"
8536,Sultanate of Spice,1,Noida,77.333159,28.5710463,North Indian,500.0,No,Yes,No,2,2.9,Orange,Average,43,"Shop 5, Alaknanda Shopping Complex, Sector 28, Noida"
8538,Debon,1,Noida,77.3332434,28.5711287,Raw Meats,400.0,No,No,No,1,3.5,Yellow,Good,85,"D-1, Alaknanda Shopping Complex, Sector 28, Noida"
8539,Hot & Sour,1,Noida,77.3350897,28.5670876,Chinese,300.0,No,No,No,1,3.2,Orange,Average,46,"Near Ganga Shopping Complex, Sector 29, Noida"
8540,Open Kitchen,1,Noida,77.3353589,28.5672923,North Indian,600.0,No,Yes,No,2,3.0,Orange,Average,12,"Shop 54, Block 1, Ganga Shopping Complex, Sector 29, Noida"
8541,Truffle Muffle,1,Noida,77.3352692,28.5673735,Bakery,300.0,No,No,No,1,3.4,Orange,Average,37,"Sector 29, Noida"
8542,Go! Biryani,1,Noida,77.3353589,28.5684579,Biryani,500.0,No,Yes,No,2,3.5,Yellow,Good,144,"Sector 29, Noida"
8543,Tastee Chauka,1,Noida,77.33557262,28.56859852,North Indian,350.0,No,No,No,1,3.7,Yellow,Good,31,"Shop 31, Block IV, Ganga Shopping Complex, Sector 29, Noida"
8544,Maharba Chicken Point,1,Noida,77.332751,28.569734,North Indian,300.0,No,No,No,1,0.0,White,Not rated,0,"Brahmputra Market, Near Juice Corner, Sector 29, Noida"
8545,Sweet Spells,1,Noida,77.3352692,28.5672838,Bakery,200.0,No,No,No,1,0.0,White,Not rated,0,"1264, 3rd Floor, Sector 29, Noida"
8546,Foodie,1,Noida,77.319038,28.5818551,North Indian,500.0,No,Yes,No,2,2.8,Orange,Average,8,"E-19, E Block Market, Sector 3, Noida"
8547,Lapaalap,1,Noida,77.3187567,28.5821309,North Indian,200.0,No,No,No,1,3.0,Orange,Average,5,"Shop 18, E- Block Market, Sector 3, Noida"
8548,Fresh Food Factory,1,Noida,77.3173193,28.5810955,North Indian,300.0,No,No,No,1,3.9,Yellow,Good,140,"E-1, Sector 3, Noida"
8549,Bollycric,1,Noida,0.0,0.0,North Indian,300.0,No,No,No,1,0.0,White,Not rated,3,"D-15, Sector 3, Noida"
8550,The Kitchen Factory,1,Noida,77.3173563,28.5810132,North Indian,300.0,No,No,No,1,0.0,White,Not rated,3,"A-26, Sector 3, Noida"
8551,Caff�� La Poya,1,Noida,77.3409391,28.5722363,Cafe,600.0,No,Yes,No,2,3.7,Yellow,Good,164,"10, Kirtimaan Plaza Behind Mother Diary, Sector 30, Noida"
8552,Elixir Health Caf��,1,Noida,77.3408326,28.5724711,Cafe,800.0,Yes,Yes,No,2,3.7,Yellow,Good,131,"10, 1st Floor, Kirtimaan Plaza, Sector 30, Noida"
8553,Radhey Foodz,1,Noida,77.346491,28.576754,North Indian,200.0,No,No,No,1,3.0,Orange,Average,4,"Shop 11, Main Sharma Market, Near New Shiv Mandir, G.B.Nagar, Sector 31, Noida"
8554,The Kitchen,1,Noida,77.3394417,28.5791986,North Indian,600.0,No,No,No,2,2.7,Orange,Average,20,"G-25, Savitri Market, Sector 31, Noida"
8555,Uncle's Treat,1,Noida,77.34303586,28.5793226,Chinese,400.0,No,No,No,1,3.1,Orange,Average,5,"B-5/9, Sector 31, Noida"
8556,Wow! Momo,1,Noida,77.3536634,28.5743086,Chinese,350.0,No,No,No,1,2.6,Orange,Average,32,"3rd Floor, Food Court, Logix City Center, Sector 32, Near, Sector 31, Noida"
8557,KD's Hunger Point,1,Noida,0.0,0.0,North Indian,200.0,No,No,No,1,3.7,Yellow,Good,49,"Shop 1A, Hansraj Complex, Sector 31, Noida"
8558,Food Town,1,Noida,0.0,0.0,Chinese,250.0,No,No,No,1,0.0,White,Not rated,0,"Shop 12, A Block, Sector 31, Noida"
8559,The Big Chefs,1,Noida,77.3469342,28.5773502,North Indian,500.0,No,No,No,2,0.0,White,Not rated,1,"C-7/2, Near Shiv Mandir, Sector 31, Noida"
8560,The Big Scoop,1,Noida,77.347652,28.5744592,Ice Cream,250.0,No,No,No,1,0.0,White,Not rated,0,"B 103, Near B Block Park, Sector 31, Noida"
8561,Govinda's Restaurant,1,Noida,77.3499908,28.5866196,North Indian,300.0,No,No,No,1,3.0,Orange,Average,8,"A-5, Opposite NTPC Office, Sector 33, Noida"
8562,Not Just Dilli,1,Noida,77.3536634,28.5743086,Street Food,450.0,No,No,No,1,3.2,Orange,Average,15,"Food Court, Logix City Centre, Sector 32, Near Sector 33, Noida"
8563,RollsKing,1,Noida,77.3536634,28.5743086,Fast Food,400.0,No,No,No,1,3.4,Orange,Average,22,"12B , 3rd Floor, Logix City Centre, Sector 32, Near Sector 33, Noida"
8564,Bunz & Dogz,1,Noida,77.35415488,28.58791339,American,300.0,No,No,No,1,0.0,White,Not rated,1,"Inside Unitech Infospace, Sector 33, Noida"
8565,Radha Rani Bakery,1,Noida,77.3502339,28.5865079,Bakery,300.0,No,No,No,1,0.0,White,Not rated,2,"A-5, Iskcon Temple, Opposite NTPC, Sector 33, Noida"
8566,Chauhan Vatika,1,Noida,77.36111,28.5818244,North Indian,500.0,No,No,No,2,2.8,Orange,Average,28,"24, B-12, Sector 34, Noida"
8567,Frozen Stone,1,Noida,77.3536634,28.5743086,Fast Food,300.0,No,No,No,1,3.1,Orange,Average,4,"Food Court, Logix City Centre, Sector 32, Near Sector 34, Noida"
8568,Kavita's Restaurant,1,Noida,77.3636829,28.5835424,North Indian,550.0,No,Yes,No,2,2.6,Orange,Average,37,"C Block Market, Nilgiri Shopping Complex, Sector 34, Noida"
8569,Mudrika Food Factory,1,Noida,77.3573419,28.5838901,North Indian,550.0,No,No,No,2,2.5,Orange,Average,20,"16-A, Block B-8-A, Amaltash Market, Sector 34, Noida"
8570,Pind Balluchi,1,Noida,77.3536634,28.5743086,North Indian,900.0,Yes,No,No,2,2.9,Orange,Average,7,"Shop 215, 2nd Floor, Logix City Centre Mall, Sector 34, Noida"
8571,Zaffran- Ikshita's Kitchen,1,Noida,77.3577905,28.5840221,Kashmiri,300.0,No,No,No,1,3.0,Orange,Average,5,"B-1/300, Aravalli Apartment, Sector 34, Noida"
8572,Chaayos,1,Noida,77.3536634,28.5743086,Cafe,400.0,No,Yes,No,1,3.6,Yellow,Good,18,"Ground Floor, Logix City Centre Mall, Near Noida City Center Metro, Sector 34, Noida"
8573,Punjabi Tadka,1,Noida,77.360356,28.583684,North Indian,450.0,No,Yes,No,1,3.7,Yellow,Good,70,"B Block Market, Behind Mother Dairy, Sector 34, Noida"
8574,Cafe Krisa,1,Noida,77.3574316,28.5839882,Bakery,300.0,No,No,No,1,0.0,White,Not rated,0,"B8A/24, Amaltash Shopping Complex, Sector 34, Noida,"
8575,Chill Grill,1,Noida,77.3536634,28.5743086,Fast Food,500.0,No,No,No,2,0.0,White,Not rated,0,"Food Court, Logix City Centre, Sector 32, Near, Sector 34, Noida"
8576,Dolce Gelato,1,Noida,77.3536634,28.5743086,Ice Cream,300.0,No,No,No,1,0.0,White,Not rated,0,"BW-58, Near Noida City Center Metro, Wave City Center, Sector 32, Near Sector 34, Noida"
8577,Maa Ka Khaana,1,Noida,77.3614689,28.5820375,North Indian,200.0,No,No,No,1,0.0,White,Not rated,0,"273, B-14, Himgiri Apartment, Sector 34, Noida"
8578,The Beer Cafe,1,Noida,77.3536634,28.5743086,North Indian,1250.0,No,No,No,3,0.0,White,Not rated,3,"2nd Floor, Logix City Centre, Sector 32, Near, Sector 34, Noida"
8580,Kamboj's,1,Noida,77.3402775,28.5661407,North Indian,800.0,Yes,Yes,No,2,2.8,Orange,Average,239,"AVCC Club, Sector 37, Noida"
8581,Mexican Pizza,1,Noida,77.3404288,28.5653946,Pizza,500.0,No,No,No,2,3.4,Orange,Average,15,"Shop 2, Godavari Shopping Complex, Sector 37, Noida"
8582,Shahenshah,1,Noida,77.3376836,28.5644063,North Indian,500.0,No,Yes,No,2,2.9,Orange,Average,7,"Shop 2, Mukhiya Market, Near MITR Hospital, Sector 37, Noida"
8583,Snack Chat,1,Noida,77.3405146,28.5660756,Fast Food,500.0,No,No,No,2,3.4,Orange,Average,23,"5, Sharma Market, Sector 37, Noida"
8584,The Amazing Buger's,1,Noida,77.3397535,28.5651685,Fast Food,400.0,No,No,No,1,2.9,Orange,Average,8,"Shop 21, Godavari Complex, Sector 37, Noida"
8585,The Black Box,1,Noida,77.340435,28.565446,North Indian,400.0,No,Yes,No,1,3.1,Orange,Average,6,"Shop 1, Godavari Complex Market, Sector 37, Noida"
8586,Al Bake,1,Noida,77.3403587,28.5654172,Fast Food,450.0,No,Yes,No,1,3.7,Yellow,Good,72,"Shop 5, Godavari Complex, Sector 37, Noida"
8587,Asian Fun,1,Noida,77.340025,28.565491,Chinese,700.0,No,Yes,No,2,3.8,Yellow,Good,113,"Shop 14, Godavari Shopping Complex, Sector 37, Noida"
8588,Burnout,1,Noida,77.37565689,28.52998373,Continental,450.0,No,Yes,No,1,3.6,Yellow,Good,111,"Location Varies, Sector 37, Noida"
8589,Cafe Fusion,1,Noida,77.34083544,28.56619633,Cafe,350.0,No,Yes,No,1,3.7,Yellow,Good,68,"Shop 10, Sharma Market, Sector 37, Noida"
8590,Fit Bites,1,Noida,77.340721,28.566297,Healthy Food,800.0,Yes,Yes,No,2,3.7,Yellow,Good,26,"Shop 1, Sharma Market, Arun Vihar, Sector 37, Noida"
8591,Go Krazy,1,Noida,77.3403537,28.565437,Italian,400.0,No,No,No,1,3.5,Yellow,Good,27,"Shop 7, Godavari Complex, Sector 37, Noida"
8592,Green Restaurant,1,Noida,77.3408326,28.5661948,North Indian,400.0,No,Yes,No,1,3.6,Yellow,Good,47,"Shop 2, Sharma Market, Sector 37, Noida"
8593,Hunger Strike,1,Noida,77.3404288,28.5653946,Fast Food,400.0,No,Yes,No,1,3.7,Yellow,Good,92,"Shop 3, Godavari Shopping Complex, Sector 37, Noida"
8594,The Munchkart Cafe,1,Noida,77.34018199,28.56528114,Fast Food,350.0,No,Yes,No,1,3.8,Yellow,Good,34,"Shop 38, Godavari Shopping Complex, Arun Vihar, Sector 37, Noida"
8595,Thee Pot,1,Noida,77.3399353,28.5653929,Cafe,400.0,No,Yes,No,1,3.7,Yellow,Good,80,"Shop 17, Godavari Market, Sector 37, Noida"
8596,Waffles and Crepes,1,Noida,77.3400699,28.5655401,Desserts,250.0,No,No,No,1,3.9,Yellow,Good,66,"Shop 27, Godavri Market, Sector 37, Noida"
8597,Biryani Vice,1,Noida,0.0,0.0,North Indian,500.0,No,No,No,2,0.0,White,Not rated,0,"Shop 2, Godavari Shopping Complex, Sector 37, Noida"
8598,Chinese Chilly Sizzler,1,Noida,77.3457285,28.5699307,Chinese,350.0,No,No,No,1,0.0,White,Not rated,2,"Near Golf Course Metro Station Gate 1, Sector 36, Near, Sector 37, Noida"
8599,Moonlight Cafe,1,Noida,77.34016448,28.56573444,Continental,400.0,No,No,No,1,0.0,White,Not rated,3,"Near Godavri Complex, Sector 37, Noida"
8600,Sugar Ruffles,1,Noida,77.3404737,28.5686715,Bakery,500.0,No,No,No,2,0.0,White,Not rated,0,"Sector 36, Near Sector 37, Noida"
8601,Bistro 37,1,Noida,77.3397409,28.5652948,Fast Food,400.0,No,No,No,1,4.3,Green,Very Good,1005,"Shop 11, Godawari Complex, Sector 37, Noida"
8602,Desi Swag,1,Noida,77.340025,28.5653117,North Indian,500.0,No,Yes,No,2,4.3,Green,Very Good,96,"Shop 22, Godavari Shopping Complex, Sector 37, Noida"
8603,Teasta,1,Noida,77.340025,28.565491,Fast Food,200.0,No,No,No,1,4.1,Green,Very Good,632,"16, Godawari Complex, Sector 37, Noida"
8604,Appu Ghar Express,1,Noida,77.323737,28.5641453,Fast Food,400.0,No,No,No,1,2.8,Orange,Average,63,"Building 105, Plot A-2, GIP Campus, Sector 38-A, Sector 38, Noida"
8605,Barista,1,Noida,77.334633,28.5640131,Cafe,650.0,No,No,No,2,3.0,Orange,Average,26,"Botanical Garden Metro Station, Ground Floor, Sector 38, Noida"
8606,Burger King,1,Noida,77.334633,28.5640131,Burger,500.0,No,Yes,No,2,3.2,Orange,Average,13,"Shop  B, Ground Floor, Botanical Garden Metro Station, Sector 38, Noida"
8607,Keventers,1,Noida,77.3221651,28.5643934,Beverages,400.0,No,No,No,1,3.1,Orange,Average,7,"SH-161,��Garden��Galleria, Sector 38, Noida"
8608,Kenny Rogers Roasters,1,Noida,77.3220403,28.5645948,American,1300.0,Yes,No,No,3,3.7,Yellow,Good,53,"Ground Floor, FB 104, Garden Galleria Mall, Sector 38, Noida"
8609,McDonald's,1,Noida,77.3254169,28.5664384,Fast Food,500.0,No,No,No,2,3.5,Yellow,Good,53,"Intersection of Worlds of Wonder and Great India Place Mall, Sector 38, Noida"
8610,Baskin Robbins,1,Noida,77.3216286,28.5648303,Ice Cream,300.0,No,Yes,No,1,0.0,White,Not rated,2,"Attrium Ground Floor, Garden Galleria Mall, Sector 38, Noida"
8612,Fusionn Rolls,1,Noida,0.0,0.0,Chinese,250.0,No,No,No,1,0.0,White,Not rated,0,"Global Metro Complex, Botanical Garden Metro Station, Sector 38, Noida"
8613,Kwality Walls - Happiness Station,1,Noida,77.3263626,28.5677206,Ice Cream,300.0,No,No,No,1,0.0,White,Not rated,0,"Third Floor, Food Court, Sector 38, Noida"
8614,Shakti Food & Restaurant,1,Noida,77.3281989,28.5693451,North Indian,300.0,No,No,No,1,0.0,White,Not rated,0,"Babu Ram Market, Main Dadri Road, Opposite Great India Place Mall, Sector 38, Noida"
8615,Domino's Pizza,1,Noida,77.334211,28.564222,Pizza,700.0,No,No,No,2,2.4,Red,Poor,70,"Ground Floor, Botanical Garden, Metro Station, Sector 38, Noida"
8616,Mr. Brown,1,Noida,77.33417619,28.56437507,Bakery,500.0,No,Yes,No,2,4.0,Green,Very Good,183,"Botanical Garden Metro Station, Sector 38, Noida"
8617,Chef's Bar-Be-Que,1,Noida,77.3498054,28.5672202,North Indian,650.0,No,Yes,No,2,3.4,Orange,Average,69,"C 102 A, 13/14, Near Sector 39, Noida"
8618,Sen's Sational Xpress Kitchen,1,Noida,0.0,0.0,North Indian,600.0,No,Yes,No,2,3.0,Orange,Average,7,"Shop 2, C Block Market, Sector 39, Noida"
8619,Shanghai Dreams,1,Noida,77.34990894,28.56699945,Chinese,400.0,No,No,No,1,3.0,Orange,Average,4,"C Block Market, Sector 39, Noida"
8620,InnerChef,1,Noida,0.0,28.0,North Indian,500.0,No,Yes,No,2,3.3,Orange,Average,10,"B-46, Sector 4, Noida"
8621,Antaryami Paratha Corner,1,Noida,77.3219012,28.5810716,North Indian,150.0,No,No,No,1,0.0,White,Not rated,1,"A-15, Sector 4, Noida"
8622,F-all (Food for All),1,Noida,77.3568036,28.5651898,North Indian,400.0,No,No,No,1,3.4,Orange,Average,24,"Sector 40, Noida"
8623,Green Restaurant,1,Noida,0.0,0.0,Chinese,250.0,No,No,No,1,0.0,White,Not rated,0,"Sector 40, Noida"
8624,2 Bros Kitchen,1,Noida,77.36176707,28.56952163,North Indian,600.0,No,Yes,No,2,3.2,Orange,Average,364,"Plot 14, C-98, Sector 41, Noida"
8625,Baskin Robbins,1,Noida,77.3607699,28.561368,Ice Cream,300.0,No,Yes,No,1,3.3,Orange,Average,12,"Near Theos/ HP Petrol Pump, Main Dadri Road, Sector 41, Noida"
8626,Big Bone - The Meat Shop,1,Noida,77.3618278,28.5692496,Raw Meats,350.0,No,No,No,1,3.1,Orange,Average,16,"Shop 13, C Block Market, Sector 41, Noida"
8627,Biryani House,1,Noida,77.36170672,28.56920834,Biryani,300.0,No,Yes,No,1,3.1,Orange,Average,9,"C block market, sector 41, Noida"
8628,China Hot,1,Noida,77.3618487,28.5697922,Chinese,400.0,No,No,No,1,2.9,Orange,Average,22,"C Block Market, Sector 41, Noida"
8629,City Hut,1,Noida,77.3591531,28.5615185,North Indian,700.0,No,No,No,2,2.5,Orange,Average,27,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida"
8630,Defence Bakery,1,Noida,77.361986,28.5689914,Bakery,150.0,No,No,No,1,3.4,Orange,Average,117,"30, C Block Market, Sector 41, Noida"
8631,Dhabha 27,1,Noida,77.3629392,28.5662049,Mughlai,500.0,No,Yes,No,2,3.2,Orange,Average,5,"Sector 41, Noida"
8632,Faasos,1,Noida,77.3616483,28.569412,North Indian,600.0,No,Yes,No,2,3.1,Orange,Average,10,"C-11/98, Sector 41, Noida"
8633,Green Chick Chop,1,Noida,77.3618197,28.5692859,Raw Meats,350.0,No,No,No,1,2.7,Orange,Average,25,"C-98/18, Sector 41, Noida"
8634,JSB Evergreen Cool Point,1,Noida,77.3620195,28.569218,North Indian,450.0,No,No,No,1,2.9,Orange,Average,56,"25, C Block Market, Sector 41, Noida"
8635,JSB Evergreen Snack & Sweets,1,Noida,77.3619175,28.5693477,North Indian,300.0,No,No,No,1,3.2,Orange,Average,41,"C Block Market, Sector 41, Noida"
8636,Keventers,1,Noida,77.3609306,28.5614537,Beverages,400.0,No,No,No,1,2.9,Orange,Average,4,"Glued Reloaded, Dynamic House, Opposite Petrol Bunk, Dadri Main Road, Sector 41, Noida"
8637,More Than Cafe,1,Noida,77.3618306,28.569207,Cafe,400.0,No,No,No,1,3.3,Orange,Average,39,"Shop 12, C Block Market, Sector 41, Noida"
8638,Mutfi,1,Noida,77.3603093,28.5613668,North Indian,600.0,No,Yes,No,2,3.3,Orange,Average,15,"Sector 41, Noida"
8639,Nawabi Mughlai Zaika,1,Noida,77.360265,28.561485,North Indian,550.0,No,Yes,No,2,3.2,Orange,Average,34,"Sector 41, Noida"
8640,Ovenstory Pizza,1,Noida,77.366334,28.565118,Pizza,500.0,No,Yes,No,2,3.3,Orange,Average,26,"Sector 41, Noida"
8641,ProFit Kitchen,1,Noida,77.3592512,28.5614308,Healthy Food,600.0,No,Yes,No,2,3.4,Orange,Average,21,"Opposite Shani Mandir, Sector 41, Noida"
8642,Public Cafe,1,Noida,77.35881027,28.56145334,Fast Food,450.0,No,Yes,No,1,2.5,Orange,Average,13,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida"
8643,The Chickmunks Express,1,Noida,77.360571,28.565447,Fast Food,1300.0,No,Yes,Yes,3,3.0,Orange,Average,6,"Sector 41, Noida"
8644,Time to Tea,1,Noida,77.3620072,28.5689975,Fast Food,350.0,No,No,No,1,3.4,Orange,Average,66,"C-98/27, Jain Road, Sector 41, Noida"
8645,Twenty Four Seven,1,Noida,77.3583449,28.5614837,Fast Food,300.0,No,No,No,1,3.0,Orange,Average,6,"RK Service Station, Sector 41, Noida"
8646,Virundu,1,Noida,77.361169,28.5656,South Indian,300.0,No,Yes,No,1,2.8,Orange,Average,10,"H Block, Sector 41, Noida"
8647,Be Bhukkad,1,Noida,77.363015,28.563578,North Indian,700.0,No,Yes,No,2,3.6,Yellow,Good,43,"Aghapur, Sector 41, Noida"
8648,Behrouz Biryani,1,Noida,77.361455,28.569307,Biryani,600.0,No,Yes,No,2,3.5,Yellow,Good,63,"Sector 41, Noida"
8649,Bistro 365,1,Noida,77.36045983,28.56136235,Cafe,500.0,No,Yes,No,2,3.7,Yellow,Good,27,"N.P Plaza, Main Dadri Road, Agghapur, Sector 41, Noida"
8650,Engineers Da Dhaba,1,Noida,77.36013662,28.56132431,North Indian,400.0,No,Yes,No,1,3.6,Yellow,Good,38,"Shop 2, Street 1, Aghapur, Sector 41, Noida"
8651,Hungry Minister,1,Noida,77.3522612,28.5615785,Continental,400.0,No,Yes,Yes,1,3.5,Yellow,Good,29,"Shop 6, Gautam Budh Nagar, Sector 41, Noida"
8652,Kake Da Hotel,1,Noida,77.3612895,28.5612185,North Indian,700.0,No,Yes,No,2,3.5,Yellow,Good,63,"Shop 1-2, Gautam Budh Nagar, Sector 41, Noida"
8653,Biryani,1,Noida,77.36,28.57,Biryani,500.0,No,No,No,2,0.0,White,Not rated,1,"Sector 41, Noida"
8654,C Cube,1,Noida,77.3618278,28.5692496,American,500.0,No,No,No,2,0.0,White,Not rated,3,"1st Floor, C Block Market, Sector 41, Noida"
8655,Chicago Pizza,1,Noida,77.3609306,28.5614537,Pizza,600.0,No,No,No,2,0.0,White,Not rated,1,"Glued Reloaded, Dynamic House, Next to HP Petrol Pump, Sector 41, Noida"
8656,Kettle & Kegs,1,Noida,77.361455,28.569307,Tea,200.0,No,Yes,No,1,0.0,White,Not rated,2,"Sector 41, Noida"
8657,Keventers,1,Noida,77.3617807,28.5692053,Beverages,400.0,No,No,No,1,0.0,White,Not rated,0,"19, C 19/98, C Block Market, Sector 41, Noida"
8658,Keventers,1,Noida,77.358773,28.5612563,Beverages,400.0,No,No,No,1,0.0,White,Not rated,2,"C 19/98, Block Market, Gautam Buddh Nagar, Sector 41, Noida"
8659,Navab's,1,Noida,0.0,0.0,North Indian,900.0,No,No,No,2,0.0,White,Not rated,0,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida"
8660,Nawabi Mughlai Zaika Food Van,1,Noida,0.0,0.0,North Indian,350.0,No,No,No,1,0.0,White,Not rated,1,"Sector 41, Noida"
8661,NS Punjabi Swad,1,Noida,0.0,0.0,North Indian,300.0,No,No,No,1,0.0,White,Not rated,0,"Opposite Shani Mandir, Aghapur Villlage, Sector 41, Noida"
8662,Pitstop,1,Noida,77.3609755,28.5615028,North Indian,600.0,No,No,No,2,0.0,White,Not rated,2,"Glued Reloaded, Dynamic House, Opposite Petrol Pump, Dadri Main Road, Sector 41, Noida"
8663,Royal Spice Restaurant,1,Noida,77.3591363,28.5616434,North Indian,600.0,No,Yes,No,2,0.0,White,Not rated,3,"Dadri Road, Near HP Petrol Pump, Sector 41, Noida"
8664,Sethi's,1,Noida,0.0,0.0,North Indian,800.0,No,No,No,2,0.0,White,Not rated,0,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida"
8665,Snacks Parties,1,Noida,0.0,0.0,Fast Food,200.0,No,No,No,1,0.0,White,Not rated,0,"Sector 41, Noida"
